Chapter Number,ChapterName,SubChapterName,Classification,QuestionNumber,QuestionText,Option1,Option2,Option3,Option4,Image?,Answer,AnswerDescription,QuestionType
1,Measurement,Summative Exercise,,1,The MKS unit of force is ___________,,,,,,kg m s^-2&,,FIB
1,Measurement,Summative Exercise,,2,The SI unit of power is _________,,,,,,Watt,,FIB
1,Measurement,Summative Exercise,,3,m^3& is the MKS unit of ________,,,,,,Volume,,FIB
1,Measurement,Summative Exercise,,4,1 quintal1______________ kg,,,,,,100,,FIB
1,Measurement,Summative Exercise,,5,The physical quantity can be expressed as _______,,,,,,Numerical value x unit ,,FIB
1,Measurement,Summative Exercise,,6,For all physical quantities which are required to estimate them to the exact values ___________,,,,,,Units,,FIB
1,Measurement,Summative Exercise,,7,A velocity of 18/5 km h^-1&  is equal to. m s^-1&,,,,,,1,,FIB
1,Measurement,Summative Exercise,,8,1 litre = __________ cm^3&,,,,,,1000,,FIB
1,Measurement,Summative Exercise,,9,Metre scale is used to measure __________.,,,,,,Length,,FIB
1,Measurement,Summative Exercise,,10,The least value measured with metre-scale is (if the metre scale is divided into 1000) ____________,,,,,,Millimetre,,FIB
1,Measurement,Summative Exercise,,11,Least count of vernier scale is _____________,,,,,,0.1 mm,,FIB
1,Measurement,Summative Exercise,,12,The principle of vernier callipers can be expressed as _________,,,,,,N(VSD) = (N -1)MSD,,FIB
1,Measurement,Summative Exercise,,13,"If the zero of a vernier scale is on the right side of zero of main scale, the error is __________",,,,,,Positive,,FIB
1,Measurement,Summative Exercise,,14,The space occupied by the object is called _________,,,,,,Volume,,FIB
1,Measurement,Summative Exercise,,15,Quantity of matter contained in a body is __________,,,,,,Mass,,FIB
1,Measurement,Summative Exercise,,16,Mass per unit volume is _________,,,,,,Density,,FIB
1,Measurement,Summative Exercise,,17,Measuring vessel to measure volume of irregular shaped solid is ______________,,,,,,Measuring Jar,,FIB
1,Measurement,Summative Exercise,,18,Measuring vessel to measure density of liquids is ___________,,,,,,Specific gravity bottle,,FIB
1,Measurement,Summative Exercise,,19,Observed reading = M.S.R + _____________,,,,,,VSD x LC,,FIB
1,Measurement,Summative Exercise,,20,"1 MSD / x = least count, where x = __________",,,,,,Number of divisions on the vernier,,FIB
1,Measurement,Summative Exercise,,21,1560 grams = ___________ kg,,,,,,1.56,,FIB
1,Measurement,Summative Exercise,,22,"Density of mercury is 13.6 g cm^-3&, then the value in MKS system is_________",,,,,,1.36 x 10^3& kg m^-3&,,FIB
1,Measurement,Summative Exercise,,23,1 light year = __________ m,,,,,,9.46 x 10^15&,,FIB
1,Measurement,Summative Exercise,,24,Size of atom is measured in __________,,,,,,Angstroms,,FIB
1,Measurement,Summative Exercise,,25,Unit of plane angle is _____________,,,,,,Radian,,FIB
1,Measurement,Summative Exercise,,26,Symbol for steradian is _____________,,,,,,Sr,,FIB
1,Measurement,Summative Exercise,,27,"In railways and airlines, _________ hour system is being adopted.",,,,,,24,,FIB
1,Measurement,Summative Exercise,,28,"Ifthe zero of the vernier lies between 3.2 and 3.3 cm on main scale, the MSR is ___________",,,,,,3.2,,FIB
1,Measurement,Summative Exercise,,29,The RD of any substance is numerically equal to its density in the _____________ system of units.,,,,,,CGS,,FIB
1,Measurement,Summative Exercise,,30,_________ cm make 3.25 km,,,,,,3.25 x 10^5&,,FIB
1,Measurement,Summative Exercise,,31,"The number of times a standard quantity is present in a given physical quantity, is called its units.",,,,,,0,,TF
1,Measurement,Summative Exercise,,32,"The standard quantity, used for comparison, is called fundamental quantity.",,,,,,0,,TF
1,Measurement,Summative Exercise,,33,Internal jaws of a vernier calipers is used to measure the diameter of a sphere.,,,,,,0,,TF
1,Measurement,Summative Exercise,,34,Unit of relative density is kg m^-3&.,,,,,,0,,TF
1,Measurement,Summative Exercise,,35,Standard of unit is reproducible.,,,,,,1,,TF
1,Measurement,Summative Exercise,,36,Measurement of time is done in terms of velocity of light as standard.,,,,,,0,,TF
1,Measurement,Summative Exercise,,37,The density of silver is 13.6 times greater than that of water.,,,,,,0,,TF
1,Measurement,Summative Exercise,,38,Density of a material varies with temperature.,,,,,,1,,TF
1,Measurement,Summative Exercise,,39,Unit of density and relative density are same.,,,,,,0,,TF
1,Measurement,Summative Exercise,,40,Pressure is a standard unit of time.,,,,,,0,,TF
1,Measurement,Summative Exercise,,41,Parsec is a unit of time.,,,,,,0,,TF
1,Measurement,Summative Exercise,,42,Derived units can be defined in terms of one or two of all the fundamental units in them.,,,,,,1,,TF
1,Measurement,Summative Exercise,,43,Burette and Pipette are used to measure mass.,,,,,,0,,TF
1,Measurement,Summative Exercise,,44,"In a standard vernier callipers, when the jaws are in contact with each other if the 5^th& division on the main scale coincides with 4^th& division on the vernier scale, then the zero error is negative.",,,,,,1,,TF
1,Measurement,Summative Exercise,,45,"If the relative density of a solid is 1.2, then 12 g of that substance occupies 10 m^3&.",,,,,,0,,TF
1,Measurement,Summative Exercise,,46,"In a burette, the zero mark on the graduation scale is near its mouth.",,,,,,1,,TF
1,Measurement,Summative Exercise,,47,Match the following,"A - r, B - p, C - q, D-wr, E-u, F- v, G-t, H-s","A - w, B - s, C - q, D- r, E-u, F- v, G-t, H-p","A - w, B – r, C - q, D- p, E-u, F- v, G-t, H-s","A - w, B - p, C - q, D- r, E-u, F- v, G-t, H-s",CH-1-47-ROW-48,d,,MCQ
1,Measurement,Summative Exercise,,48,Match the following,"A-t, B-p, C- s, D- q, E -r, F-u","A-t, B-u, C- s, D- p, E -r, F-q","A-u, B-t, C- s, D- q, E -r, F-p","A-t, B-u, C- s, D- q, E -r, F-p",CH-1-48-ROW-49,d,,MCQ
1,Measurement,Summative Exercise,,49,Match the following,"A -s, B-r, C-p, D- q, E-u","A -r, B-s, C-p, D- q, E-u","A-u, B-s, C-p, D- q, E-r","A -r, B-p, C-s, D- q, E-u",CH-1-49-ROW-50,b,,MCQ
1,Measurement,Summative Exercise,,50,Match the following,"A-q, B-s, C-p, D-t, E -r","A-t, B-s, C-p, D-q, E -r","A-p, B-s, C-q, D-t, E -r","A-q, B-t, C-p, D-s, E -r",CH-1-50-ROW-51,a,,MCQ
1,Measurement,Summative Exercise,,51,Match the following,"A-v, B-t, C-p, D-r, E-u","A-u, B-p, C-t, D-r, E-v","A-u, B-t, C-p, D-r, E-Vv","A-u, B-t, C-p, D-v, E-r",CH-1-51-ROW-52,c,,MCQ
1,Measurement,Further Practice,,1,Which of the following is not a characteristic of the standard unit?,It should be of convenient size,It should change with respect to space and time.,It should not be perishable.,It should be easily reproducible.,,B,,MCQ
1,Measurement,Further Practice,,2,Density of mercury in MKS is 13600 kg m^-3& then in CGS is:,1.36 g cm^-3&,13.6 g cm^-3&,13.6 g cm^-3&,1.36 g cm^-3&,,C,,MCQ
1,Measurement,Further Practice,,3,Harish runs faster than suresh in a given length. To compare the Harish and Suresh in this the fundamental physical quantities involved are,Length only,Time only,Length and Time,Neither Length nor Time,,C,,MCQ
1,Measurement,Further Practice,,4,Express a speed of 360 cmh^-1& in km s^-1&,10^-6&,10^-5&,36 x 10^-6&,360 x 10^-6&,,A,,MCQ
1,Measurement,Further Practice,,5,Metre scales have bevelled edges because:,to increase the grip between scale and the measured surface,to avoid errors due to parallax,to look good,None of these,,B,,MCQ
1,Measurement,Further Practice,,6,"In the fig below, the length of the object is:",3.4 Units,3.5 units,3.6 units,3.3 units,CH-1-6-ROW-58,B,,MCQ
1,Measurement,Further Practice,,7,The length of a curved surface is measured by using,Metre scale only,Thread only,Both Metre scale and Thread,None of these,,C,,MCQ
1,Measurement,Further Practice,,8,A vernier has a negative zero error. When the jaws J~1* and J~2* are brought in contact the zero of the vernier must:,coincide with the zero of the main scale.,be to the right of the zero of the main scale.,be to the left of the zero of the main scale.,None of the above,,C,,MCQ
1,Measurement,Further Practice,,9,"In vernier callipers, if L, C = l and pitch is P then is l/P is :",always less than 1,always greater than 1,equal to 1,None of these,,A,,MCQ
1,Measurement,Further Practice,,10,If the M.S.D of a reading is 81 and the pitch of the scale is 0.05 cm then the main scale reading is:,40.5 cm,4.05 cm,4.1 cm,0.45 cm,,B,,MCQ
1,Measurement,Further Practice,,11,The zero error of a vernier is +2. Its zero correction is (take L.C = 0.011cm),0.2 cm,-0.2 cm,-0.02 cm,+0.02 cm,,C,,MCQ
1,Measurement,Further Practice,,12,A vernier having a positive zero error of +5 is used to measure the side of a 2 cm cube. The length as measured by the vernier will be: (use L.C = 0.01 cm),1.95 cm,2 cm,2.05 cm,Cannot say,,C,,MCQ
1,Measurement,Further Practice,,13,If 1 g cm^-3& = 10^3& kg m^-3& then 10^6& kg m^-3& =,10^-3& g cm^-3&,10^6& g cm^-3&,10^3& g cm^-3&,10^-6& g cm^-3&,,B,,MCQ
1,Measurement,Further Practice,,14,"Relative density = Density of substance / x, Where 's' is :",Density of substance,Density of water,Density of bottle,Density of gas,,B,,MCQ
1,Measurement,Further Practice,,15,An object is placed in two different liquids separately. If the density of object is greater than liquid 2 and less than liquid 1 then the object is found to float in,Liquid 1,Liquid 2,Both (1) and (2),Does not float,,A,,MCQ
